Gene	Average_Divergence
ARHGDIA	0.036453075
ARHGDIB	0.033694436
ARHGDIG	0.02916806666666667
ARHGEF1	0.026365184
ARHGEF10	0.04685811375
ARHGEF10L	0.02080728476190476
ARHGEF11	0.02017694681818182
ARHGEF12	0.014682441000000001
ARHGEF15	0.030998730000000002
ARHGEF16	0.03954124444444444
ARHGEF17	0.02445556076923077
ARHGEF17-AS1	0.0270473
ARHGEF18	0.046123414545454544
ARHGEF19	0.024721273333333335
ARHGEF2	0.015359651764705884
ARHGEF2-AS1	0.0245614
ARHGEF2-AS2	0.04096623333333333
ARHGEF25	0.023679917777777778
ARHGEF26	0.029159386363636363
ARHGEF26-AS1	0.049074433333333334
ARHGEF28	0.0246264204
ARHGEF3	0.026174091666666666
ARHGEF3-AS1	0.02364975
ARHGEF33	0.012499094615384617
ARHGEF35-AS1	0.23445
ARHGEF37	0.03343957538461539
ARHGEF38	0.022193945384615384
ARHGEF38-IT1	0.0621302
ARHGEF39	0.019837366000000002
ARHGEF5	0.030013033333333335
ARHGEF6	0.011419122
ARHGEF7	0.031689135
ARHGEF7-AS1	0.043613799999999994
ARHGEF7-AS2	0.0374532
ARHGEF9	0.01691643181818182
ARHGEF9-IT1	0.0558837
ARID1A	0.009780372222222222
ARID1B	0.014823642777777778
ARID2	0.008252954285714285
ARID3A	0.035478256
ARID3B	0.029398485714285716
ARID3C	0.03307823333333333
ARID4A	0.015598988461538463
ARID4B	0.012475264166666666
ARID5A	0.03256138333333333
ARID5B	0.00826014125
ARIH1	0.006622291428571429
ARIH2	0.020568554545454545
ARL1	0.0203458
ARL10	0.03368
ARL11	0.0406632
ARL13A	0.02672276
ARL13B	0.02426475142857143
ARL14	0.0292028
ARL14EP	0.031020506666666666
ARL14EP-DT	0.0486734
ARL14EPL	0.03126512
ARL15	0.011572269999999999
ARL16	0.035120125
ARL17A	0.06862275000000001
ARL2	0.0143926025
ARL2-SNX15	0.028725083333333335
ARL2BP	0.01307845
ARL3	0.01815114
ARL4AP5	0.0157325
ARL4C	0.018432
ARL4D	0.0238745
ARL5A	0.0159398275
ARL5B	0.0156963
ARL5C	0.049222666666666665
ARL6	0.028793888
ARL6IP1	0.015547060000000001
ARL6IP4	0.04136953333333333
ARL6IP5	0.023758500000000002
ARL6IP6	0.036513366666666665
ARL8A	0.029852700000000003
ARL8B	0.0172368
ARL9	0.020051533333333333
ARLNC1	0.039009800000000004
ARMC1	0.019896499999999998
ARMC10	0.040827765
ARMC12	0.02186917
ARMC2	0.022222176923076924
ARMC3	0.02848827933333333
ARMC5	0.02758684
ARMC6	0.02988446
ARMC7	0.03593913666666667
ARMC8	0.01259411
ARMC9	0.02108278857142857
ARMCX1	0.05644795
ARMCX2	0.024744750000000003
ARMCX3	0.012270843333333331
ARMCX4	0.03207125
ARMCX5	0.031869166666666664
ARMCX6	0.0260659
ARMH1	0.03131019833333333
ARMH2	0.0531496
ARMH3	0.012824414285714287
ARMH4	0.03398799857142857
ARMT1	0.024932944000000002
ARNT	0.013057211538461538
ARNT2	0.022777531818181818
ARNT2-DT	0.233813
ARNTL	0.011064950714285716
ARNTL2	0.023775873636363635
ARNTL2-AS1	0.032320049999999996
ARPC1A	0.012476416
ARPC1B	0.03340303333333333
ARPC2	0.0043474675
ARPC3	0.00793651
ARPC4	0.025051295
ARPC5	0.026091466666666664
ARPC5L	0.025859466666666664
ARPIN	0.043821893333333334
ARPP19	0.033837724
ARPP21	0.018645790000000002
ARR3	0.031087800000000002
ARRB1	0.019709795000000002
ARRB2	0.015800316000000002
ARRDC1	0.025343533333333335
ARRDC1-AS1	0.03623525
ARRDC2	0.0386144875
ARRDC3	0.013762135
ARRDC3-AS1	0.04834235
ARRDC4	0.0263453
ARRDC5	0.028086029999999998
ARSA	0.025029527500000003
ARSB	0.02027837
ARSD	0.0587252
ARSF	0.0
ARSG	0.02941545
ARSH	0.04023458333333333
ARSI	0.03618655
ARSJ	0.04002923333333334
ARSK	0.01880033125
ARSL	0.0619324
ART1	0.019017105
ART3	0.03989260333333333
ART4	0.03480573333333333
ART5	0.034830175
ARTN	0.030015975
ARV1	0.01929405
ARVCF	0.034302342857142856
ARX	0.0124912225
AS-PTPRE	0.0951811
AS3MT	0.03509745714285715
ASAH1	0.040536039999999995
ASAH1-AS1	0.0252101
ASAH2	0.025624944166666663
ASAP1	0.015898587333333335
ASAP1-IT1	0.0451781
ASAP2	0.02232224642857143
ASAP3	0.024530679166666666
ASB1	0.03018538
ASB10	0.028536042857142858
ASB11	0.019222052857142857
ASB12	0.033558700000000004
ASB13	0.051139025
ASB14	0.01477757375
ASB15	0.02070971111111111
ASB15-AS1	0.04200315
ASB16	0.04825525
ASB16-AS1	0.0483669
ASB17	0.013016400000000001
ASB18	0.04101196
ASB2	0.027308455
ASB3	0.012779367777777778
ASB4	0.016770479999999997
ASB5	0.024982321666666668
ASB6	0.028665766666666665
ASB7	0.0157465
ASB8	0.03188196
ASB9	0.028981727142857145
ASCC1	0.03351378333333333
ASCC2	0.02300933083333333
ASCC3	0.012249188684210526
ASCL1	0.02624745
ASCL2	0.04144705
ASCL3	0.0155709
ASCL4	0.0551619
ASCL5	0.0435013
ASF1A	0.00914145
ASF1B	0.029237306666666667
ASGR1	0.039108620000000004
ASGR2	0.048297266666666665
ASH1L	0.012449205
ASH1L-AS1	0.0308657
ASH2L	0.017656389999999998
ASIC1	0.015113340000000001
ASIC2	0.017385752857142858
ASIC3	0.035760853333333335
ASIC4	0.019639454285714286
ASIC4-AS1	0.0573364
ASIC5	0.035662966666666664
ASIP	0.0381195
ASL	0.041530986
ASMT	0.0222318
ASMTL	0.043527924999999995
ASMTL-AS1	0.10636509999999999
ASNS	0.028227396363636362
ASNSD1	0.03161915
ASPA	0.024090275
ASPDH	0.03335564857142857
ASPG	0.048426079999999996
ASPH	0.02931998333333333
ASPHD1	0.021580066666666665
ASPHD2	0.017874333333333336
ASPM	0.021462029200000003
ASPN	0.015612904285714286
ASPRV1	0.0340617
ASPSCR1	0.03687576
ASRGL1	0.03365246
ASS1	0.023743952000000002
ASTE1	0.026561079999999997
ASTL	0.032092739999999995
ASTN1	0.015189404285714284
ASTN2	0.017666468181818183
ASTN2-AS1	0.0509717125
ASXL1	0.019006342222222222
ASXL2	0.015790656
ASXL3	0.00533313
ASZ1	0.015155944
ATAD1	0.02217656625
ATAD2	0.013074654285714285
ATAD2B	0.0053501504761904765
ATAD3A	0.03310748571428571
ATAD5	0.015955143125
ATAT1	0.02625393
ATCAY	0.04382724
ATE1	0.019200826666666667
ATE1-AS1	0.0386987
ATF1	0.01734515
ATF2	0.011980816666666666
ATF3	0.026258125
ATF4	0.03017125
ATF5	0.034806316
ATF6	0.026312664000000003
ATF6-DT	0.03724875
ATF6B	0.01709111111111111
ATF7	0.016941372
ATF7-NPFF	0.041547799999999996
ATF7IP	0.019335849090909088
ATF7IP2	0.01935258
ATG10	0.03441102
ATG101	0.032295025
ATG12	0.027832246666666668
ATG13	0.0195602
ATG14	0.020732519999999997
ATG16L1	0.019871535000000003
ATG16L2	0.027197708333333334
ATG2A	0.03638750333333333
ATG2B	0.01446775806451613
ATG3	0.014100763999999998
ATG4A	0.02113812375
ATG4B	0.033599
ATG4C	0.020085424285714287
ATG4D	0.024539365714285714
ATG5	0.01812567285714286
ATG7	0.01820602785714286
ATG9A	0.011965245
ATG9B	0.03420331
ATIC	0.02898744444444444
ATL1	0.015514072222222224
ATL2	0.01576166
ATL3	0.026140115000000002
ATM	0.02124184
ATMIN	0.025882647999999998
ATN1	0.01595029181818182
ATOH1	0.019802
ATOH7	0.0348993
ATOH8	0.033661833333333335
ATOX1	0.0147059
ATP10A	0.02430603529411765
ATP10A-DT	0.0495868
ATP10B	0.028490398333333333
ATP10D	0.021271955000000002
ATP11A	0.0486086
ATP11A-AS1	0.0790861
ATP11AUN	0.0205761
ATP11B	0.016015798
ATP11B-DT	0.057193
ATP11C	0.011747897142857143
ATP12A	0.03267243380952381
ATP13A1	0.027563990952380952
ATP13A2	0.02696379789473684
ATP13A3	0.014531456500000001
ATP13A3-DT	0.0461672
ATP13A4	0.02308264823529412
ATP13A5	0.027015502222222224
ATP1A1	0.016063353888888892
ATP1A1-AS1	0.04127022
ATP1A2	0.020965856666666668
ATP1A3	0.024463805238095236
ATP1B1	0.0192518775
ATP1B2	0.0243207
ATP1B3	0.020099752499999998
ATP1B4	0.012148291666666667
ATP23	0.026150200000000002
ATP2A1	0.020796934444444446
ATP2A2	0.02023767142857143
ATP2A3	0.027790886666666667
ATP2B1	0.01100926380952381
ATP2B1-AS1	0.0272969
ATP2B2	0.019829104666666666
ATP2B2-IT2	0.0387097
ATP2B3	0.028592695454545455
ATP2B4	0.0149761005
ATP2C1	0.01399476375
ATP2C2	0.035647269999999995
ATP2C2-AS1	0.05826115
ATP4A	0.020331694736842106
ATP4B	0.04509588
ATP5F1A	0.021105057
ATP5F1B	0.014230541999999999
ATP5F1C	0.01809094
ATP5F1D	0.027563999999999998
ATP5F1E	0.0438596
ATP5IF1	0.055165099999999995
ATP5MC1	0.00578895
ATP5MC2	0.0337173
ATP5MC3	0.02835955
ATP5MF	0.02019998
ATP5MF-PTCD1	0.0186916
ATP5MG	0.01647655
ATP5MGL	0.0
ATP5MK	0.015133629999999999
ATP5PB	0.024752066666666666
ATP5PD	0.0147783
ATP5PF	0.04148172
ATP5PO	0.024157175000000003
ATP6AP1	0.034414933333333335
ATP6AP2	0.021824555714285713
ATP6V0A1	0.013171510714285715
ATP6V0A2	0.029887755714285712
ATP6V0A4	0.029463855714285715
ATP6V0B	0.03889625
ATP6V0C	0.035957666666666666
ATP6V0D1	0.019227084
ATP6V0D1-DT	0.0344324
ATP6V0D2	0.020663696
ATP6V0E1	0.0363789
ATP6V0E2	0.057836750000000006
ATP6V0E2-AS1	0.0461257
ATP6V1A	0.009269254545454545
ATP6V1B1	0.02049191875
ATP6V1B1-AS1	0.0654809
ATP6V1B2	0.0133802525
ATP6V1C1	0.02293639
ATP6V1C2	0.03153702
ATP6V1D	0.0244473
ATP6V1E1	0.04241723666666667
ATP6V1E2	0.025965633333333335
ATP6V1F	0.01433065
ATP6V1FNB	0.0405851
ATP6V1G1	0.02494905
ATP6V1G2	0.030276
ATP6V1G2-DDX39B	0.0188679
ATP6V1G3	0.0350652
ATP6V1H	0.01976869818181818
ATP7A	0.015722125238095238
ATP7B	0.023905147368421052
ATP8A1	0.021001596666666667
ATP8A2	0.01821291176470588
ATP8B1	0.02248438111111111
ATP8B2	0.020592866
ATP8B3	0.04430942727272727
ATP8B4	0.020943079411764706
ATP9A	0.016005406666666666
ATP9B	0.03805136769230769
ATPAF1	0.021772760000000002
ATPAF2	0.0311831
ATPSCKMT	0.0359722
ATR	0.011257010909090908
ATRAID	0.0181264
ATRIP	0.0593824
ATRIP-TREX1	0.023529214444444446
ATRN	0.013856013
ATRNL1	0.009994132499999999
ATRX	0.006539840714285714
ATXN1	0.017446564285714287
ATXN1-AS1	0.0502677
ATXN10	0.042504942857142854
ATXN1L	0.01547846
ATXN2	0.015567817058823527
ATXN2-AS	0.0379147
ATXN2L	0.011169067142857144
ATXN3	0.014841486666666667
ATXN7	0.015990491666666665
ATXN7L1	0.017111574615384616
ATXN7L2	0.012069474
ATXN7L3	0.006302085714285714
ATXN7L3-AS1	0.025344150000000003
ATXN7L3B	0.0377996
ATXN8OS	0.057818299999999996
AUH	0.026213525
AUNIP	0.035508899999999996
AUP1	0.0148226775
AURKA	0.020063675
AURKAIP1	0.043245399999999996
AURKB	0.014655305
AURKC	0.030216966666666668
AUTS2	0.012715603
AVEN	0.0312956
AVIL	0.023505115384615385
AVL9	0.018113991428571428
AVP	0.005917166666666667
AVPI1	0.02346055
AVPR1A	0.03408675
AVPR1B	0.03696465
AVPR2	0.025300673333333332
AWAT1	0.022157631666666667
AWAT2	0.020019166666666668
AXDND1	0.019840872
AXIN1	0.041812471428571425
AXIN2	0.02254248
AXL	0.022810743076923077
AZGP1	0.0345625
AZI2	0.017595866666666665
AZIN1	0.009908033636363637
AZIN2	0.029952865
B2M	0.05281375
B3GALNT1	0.06025139999999999
B3GALNT2	0.020814223333333333
B3GALT1	0.0315213
B3GALT1-AS1	0.0382033
B3GALT2	0.013476334999999999
B3GALT4	0.0350453
B3GALT5	0.039617639999999996
B3GALT5-AS1	0.08032805
B3GALT6	0.00996016
B3GALT9	0.0347084
B3GAT1	0.02423278
B3GAT1-DT	0.04861396666666667
B3GAT2	0.02684855
B3GAT3	0.0192579625
B3GLCT	0.028156233333333336
B3GNT2	0.02377745
B3GNT3	0.0515958
B3GNT4	0.0387655
B3GNT5	0.04222635
B3GNT6	0.0344296
B3GNT7	0.0367036
B3GNT8	0.028809733333333334
B3GNT9	0.0313748
B4GALNT1	0.020178407000000002
B4GALNT2	0.038640822222222225
B4GALNT3	0.030807301
B4GALNT4	0.03848230111111111
B4GALT1	0.01845026857142857
B4GALT1-AS1	0.0481933
B4GALT2	0.02257741125
B4GALT3	0.01368559125
B4GALT4	0.026862157142857144
B4GALT4-AS1	0.02767715
B4GALT5	0.021198152499999998
B4GALT6	0.02107645
B4GALT7	0.02656932
B9D1	0.037528702000000004
B9D2	0.03311485
BAALC	0.036287925
BAALC-AS1	0.0523198
BAAT	0.0380098
BABAM1	0.0379775
BABAM2	0.015641715714285714
BACE1	0.018001107500000002
BACE2	0.02184555
BACH1	0.026653214
BACH1-IT2	0.0502283
BACH1-IT3	0.0418605
BACH2	0.01703338125
BAD	0.03076596666666667
BAG1	0.021748577999999998
BAG2	0.0328294
BAG3	0.0327037
BAG4	0.0383658
BAG5	0.0413466
BAG6	0.011237038636363637
BAHCC1	0.036452685185185185
BAHD1	0.02136181333333333
BAIAP2	0.036128060000000004
BAIAP2-DT	0.05922
BAIAP2L1	0.01678965
BAIAP2L2	0.0448346
BAIAP3	0.042741611
BAK1	0.03549694
BALR6	0.04225716666666667
BAMBI	0.020313746666666667
BANF1	0.02466566666666667
BANF2	0.0182977
BANK1	0.037362762
BANP	0.049994055555555555
BAP1	0.013304763636363636
BARD1	0.020648431428571427
BARHL1	0.015483803333333332
BARHL2	0.014956863333333334
BARX1	0.019471366666666667
BARX1-DT	0.061120400000000005
BARX2	0.028693800000000002
BASP1	0.027508099999999997
BASP1-AS1	0.0573871
BATF	0.030684299999999998
BATF2	0.048212649999999996
BATF3	0.02832286666666667
BAX	0.014700436666666665
BAZ1A	0.013595137777777778
BAZ1A-AS1	0.0265564
BAZ1B	0.012994589411764705
BAZ2A	0.016993189230769232
BAZ2B	0.008047280357142857
BBC3	0.0211123
BBIP1	0.0327057
BBLN	0.0342416
BBOF1	0.017628676666666666
BBOX1	0.02193844
BBOX1-AS1	0.06030553333333333
BBS1	0.030100900000000003
BBS10	0.0254816
BBS12	0.038249
BBS2	0.014274991333333332
BBS4	0.016818675714285716
BBS5	0.011964606
BBS7	0.01449533090909091
BBX	0.010521521
BCAM	0.037205436363636366
BCAN	0.019639393999999998
BCAP29	0.0378788
BCAP31	0.027657320000000003
BCAR1	0.04495460909090909
BCAR3	0.028267329333333334
BCAR3-AS1	0.054412199999999994
BCAR4	0.0535362
BCAS1	0.03758556666666667
BCAS2	0.013664575
BCAS3	0.015115977
BCAS4	0.0551692
BCAT1	0.03782093444444445
BCCIP	0.024114575
BCDIN3D	0.02514605
BCDIN3D-AS1	0.044524499999999995
BCHE	0.02568395
BCKDHA	0.0276862625
BCKDHB	0.019209916666666663
BCKDK	0.010847292
BCL10	0.0195639
BCL10-AS1	0.049200049999999995
BCL11A	0.007538774000000001
BCL2	0.020063133333333334
BCL2A1	0.0307529
BCL2L1	0.016671266666666667
BCL2L1-AS1	0.03607585
BCL2L10	0.04675765
BCL2L11	0.049636975
BCL2L12	0.022355441666666667
BCL2L13	0.028501273333333337
BCL2L14	0.05640408
BCL2L15	0.028715024999999998
BCL2L2-PABPN1	0.011422880000000002
BCL3	0.028404949999999998
BCL6	0.017336995
BCL6B	0.023427966666666668
BCL7A	0.020564285
BCL7B	0.01872251
BCL7C	0.02661074
BCL9	0.01510446
BCL9L	0.016360195714285715
BCLAF1	0.012951098333333333
BCLAF3	0.02022015
BCO1	0.02293813555555556
BCO2	0.019726288
BCOR	0.04151350538461539
BCORL1	0.0195104325
BCR	0.02427794
BCS1L	0.022590083333333334
BDH1	0.022133285000000003
BDH2	0.018568686666666667
BDKRB1	0.0349586
BDKRB2	0.050773200000000004
BDNF	0.02667228888888889
BDP1	0.028475238571428575
BEAN1	0.03436286
BEAN1-AS1	0.0387597
BECN1	0.012499742500000001
BECN2	0.0579323
BEGAIN	0.0345888
BEND2	0.07725061818181818
BEND3	0.0193753425
BEND4	0.02708407
BEND5	0.014926542857142858
BEND6	0.028607564000000002
BEND7	0.02276070666666667
BEND7-DT	0.01854353
BEST1	0.033876375
BEST2	0.018018944000000002
BEST3	0.0255555525
BEST4	0.030722148333333334
BET1	0.024928566666666666
BET1L	0.0516817
BEX3	0.030642
BEX4	0.04068995
BEX5	0.06469503333333333
BFAR	0.02495524
BFSP1	0.033326885714285714
BFSP2	0.015568078333333332
BFSP2-AS1	0.05047992
BGLAP	0.04850355
BGN	0.02419101142857143
BHLHA15	0.0536629
BHLHA9	0.0314309
BHLHB9	0.030775366666666665
BHLHE22-AS1	0.035828533333333336
BHLHE23	0.0224719
BHLHE40	0.009773495
BHLHE40-AS1	0.04742055
BHLHE41	0.0066028375
BHMT	0.02324380285714286
BHMT2	0.029016605
BICC1	0.012175806666666667
BICD1	0.020375187
BICD2	0.02257542142857143
BICDL1	0.018983243
BICDL2	0.03084137375
BICRA	0.02409708625
BICRAL	0.01036359142857143
BID	0.039636519999999995
BIK	0.0390767
BIN1	0.030275688000000002
BIN2	0.025474999999999998
BIN3	0.024242525
BIN3-IT1	0.0468009
BIRC2	0.025421884
BIRC3	0.02011089
BIRC5	0.02207650333333333
BIRC6	0.009381148955223882
BIRC6-AS2	0.0442804
BIRC7	0.1417398
BISPR	0.0414201
BIVM	0.02659498
BIVM-ERCC5	0.0275995
BLACAT1	0.0365317
BLACE	0.0669082
BLCAP	0.023485525
BLID	0.0404494
BLK	0.03693216666666667
BLM	0.02610127105263158
BLMH	0.014005565
BLNK	0.02666118
BLOC1S1	0.005
BLOC1S1-RDH5	0.036938320000000004
BLOC1S2	0.023466792
BLOC1S3	0.0529248
BLOC1S4	0.0482897
BLOC1S5	0.0286299
BLOC1S5-TXNDC5	0.027920329999999997
BLOC1S6	0.0417556
BLVRA	0.0139976
BLVRB	0.02898893333333333
BLZF1	0.03169578333333333
BMERB1	0.0193206
BMF	0.029150085714285713
BMI1	0.0116917
BMNCR	0.0369422
BMP1	0.023095719047619048
BMP10	0.028118200000000003
BMP15	0.040527099999999996
BMP2	0.01468333
BMP2K	0.0167041925
BMP3	0.0371675
BMP4	0.010014755
BMP5	0.012220903333333333
BMP6	0.027042799999999995
BMP7	0.020352000000000002
BMP7-AS1	0.057372475
BMP8A	0.027873468000000002
BMP8B	0.025106233333333335
BMP8B-AS1	0.02238805
BMPER	0.01888413
BMPR1A	0.01316177
BMPR1B	0.018658508333333334
BMPR1B-DT	0.05515585
BMPR2	0.013122526363636365
BMS1	0.01985429166666667
BMT2	0.021263725
BMX	0.011743197500000002
BNC1	0.021147640000000002
BNC2	0.016885033333333334
BNC2-AS1	0.02405105
BNIP1	0.036772925
BNIP2	0.0208888375
BNIP3	0.034158025
BNIP3L	0.030578316666666664
BNIP5	0.042689866666666666
BNIPL	0.02375878857142857
BOC	0.02530183894736842
BOD1	0.029116475
BOD1L1	0.01418690909090909
BOD1L2	0.0384615
BOK	0.028613576666666668
BOK-AS1	0.08468855
BOLA1	0.044636850000000006
BOLA2B	0.03013575
BOLA3	0.01569294
BOLA3-DT	0.046399899999999994
BOLL	0.018056171666666666
BOP1	0.033057489
BORA	0.027720331428571426
BORCS5	0.025343249999999998
BORCS6	0.0246385
BORCS7-ASMT	0.029841733333333332
BORCS8	0.037712385
BPESC1	0.0595436
BPGM	0.02400463333333333
BPHL	0.04059058333333333
BPI	0.04902087142857143
BPIFA1	0.034836175
BPIFA2	0.07278907999999999
BPIFA3	0.0835885
BPIFB1	0.051899400000000005
BPIFB2	0.03435328
BPIFB3	0.035097385714285716
BPIFB4	0.03177038
BPIFB6	0.0222129125
BPIFC	0.027225516666666668
BPNT1	0.020947895
BPNT2	0.022101735
BPTF	0.011554280384615385
BRAF	0.01635558388888889
BRAP	0.018267398
BRAT1	0.052533512500000004
BRCA1	0.019670953333333335
BRCA2	0.020806499
BRCC3	0.01322409
BRD1	0.023762894666666666
BRD2	0.01835956857142857
BRD3	0.034022029090909095
BRD4	0.021139403636363636
BRD7	0.021282700714285712
BRD8	0.013125640666666667
BRD9	0.03139517666666666
BRDT	0.021544648
BRF1	0.04605272857142857
BRF2	0.029937449999999997
BRI3	0.0181380375
BRI3BP	0.025465073333333334
BRICD5	0.04576222
BRINP1	0.01336549875
BRINP2	0.0205875775
BRINP3	0.011073512222222222
BRINP3-DT	0.04562745
BRIP1	0.020005747777777777
BRIX1	0.0145364225
BRK1	0.01546787
BRME1	0.046157075
BRMS1	0.03689745
BRMS1L	0.004966
BROX	0.017361273333333333
BRPF1	0.00918647142857143
BRPF3	0.012801736666666667
BRPF3-AS1	0.051157425
BRS3	0.024740849999999998
BRSK1	0.013912537999999999
BRSK2	0.03212059285714285
BRWD1	0.0107100125
BRWD1-AS1	0.072071
BRWD3	0.009224306666666666
BSCL2	0.03857815
BSDC1	0.023993880000000002
BSG	0.0478093
BSN	0.026393966666666668
BSN-DT	0.02635296666666667
BSND	0.052992033333333334
BSPH1	0.014233444999999999
BSPRY	0.0216217825
BST1	0.02314797
BST2	0.1185035
BSX	0.0233934
BTAF1	0.010338118787878789
BTBD1	0.013142107142857143
BTBD10	0.010654584
BTBD11	0.018875815714285715
BTBD16	0.01981919375
BTBD17	0.017118966666666666
BTBD18	0.0243811
BTBD19	0.035132925
BTBD2	0.032160742857142856
BTBD3	0.0207222125
BTBD6	0.03615295
BTBD7	0.019558245454545455
BTBD8	0.024532503636363636
BTBD9	0.018983734166666665
BTBD9-AS1	0.0376337
BTC	0.023683082
BTD	0.04511974999999999
BTF3	0.0027852175
BTF3L4	0.012666116666666666
BTG1	0.0193615
BTG1-DT	0.04740038
BTG2	0.03272025
BTG2-DT	0.05236445
BTG3	0.021072574
BTG4	0.022967083333333332
BTK	0.013391926666666666
BTLA	0.038799275
BTN1A1	0.0391112
BTN2A1	0.011318
BTN2A2	0.04546812
BTN3A2	0.04730075
BTN3A3	0.05512138
BTNL2	0.038135725
BTNL3	0.0449353
BTNL9	0.043723099999999994
BTRC	0.014185133999999999
BUB1	0.019486568
BUB1B	0.01590677
BUB3	0.01662770666666667
BUD13	0.02030558
BUD31	0.025860963999999997
BVES	0.023313359999999998
BVES-AS1	0.041201125
BYSL	0.02005654
BZW1	0.01772758
BZW1-AS1	0.02304806666666667
BZW2	0.01557380625
C10orf105	0.05035115
C10orf120	0.05235315
C10orf126	0.0271636
C10orf143	0.045411450000000006
C10orf53	0.03662633333333334
C10orf55	0.031315499999999996
C10orf62	0.0336676
C10orf67	0.04062991666666667
C10orf71	0.0373896
C10orf71-AS1	0.05389769999999999
C10orf82	0.030148475
C10orf88	0.03211708
C10orf90	0.04800165555555555
C10orf95-AS1	0.03158805
C10orf99	0.0345423
C11orf1	0.03063675
C11orf16	0.026504800000000002
C11orf21	0.0748069
C11orf24	0.060740125
C11orf42	0.012946466666666668
C11orf52	0.0574713
C11orf54	0.025619303333333333
C11orf58	0.02989623666666667
C11orf65	0.0537037
C11orf68	0.016655700000000002
C11orf71	0.0516274
C11orf80	0.030875785714285713
C11orf86	0.04759275
C11orf87	0.0213572
C11orf91	0.02332285
C11orf94	0.022201
C11orf96	0.0146699
C11orf97	0.028200225000000002
C12orf29	0.02086696
C12orf4	0.017573744444444442
C12orf40	0.026360525
C12orf42	0.0392877
C12orf42-AS1	0.031155077500000003
C12orf43	0.049886925
C12orf50	0.0074879249999999994
C12orf54	0.03125186666666666
C12orf56	0.0253758
C12orf57	0.0252322
C12orf60	0.037037
C12orf73	0.0558699
C12orf75	0.015832850000000002
C12orf76	0.0320032
C13orf42	0.0428356
C13orf46	0.107143
C14orf132	0.03472625333333333
C14orf178	0.0176768
C14orf180	0.067297125
C14orf28	0.0181188975
C14orf39	0.016874762857142855
C14orf93	0.027436919999999997
C15orf32	0.04133086666666667
C15orf39	0.03333403333333333
C15orf40	0.026297401666666668
C15orf48	0.022113
C15orf61	0.0236737
C15orf62	0.0422764
C16orf46	0.0523365
C16orf54	0.0338983
C16orf72	0.0132467
C16orf74	0.0468468
C16orf78	0.053476275000000004
C16orf82	0.0382514
C16orf86	0.0440209
C16orf87	0.02236893333333333
C16orf89	0.031681466666666665
C16orf90	0.022172966666666665
C16orf91	0.0473934
C16orf92	0.03853205
C16orf95	0.06247335
C16orf96	0.04556113333333334
C17orf100	0.0348101
C17orf107	0.0287081
C17orf113	0.024742399999999998
C17orf114	0.0344828
C17orf49	0.021272525
C17orf50	0.0421503
C17orf58	0.0263525375
C17orf64	0.0188540475
C17orf67	0.03255516
C17orf75	0.01608118
C17orf78	0.01797215
C17orf80	0.029709225
C17orf97	0.0331602
C17orf98	0.0250807
C17orf99	0.0301887
C18orf15	0.0647866
C18orf21	0.03049613333333333
C18orf25	0.012011434000000001
C18orf32	0.018934803333333333
C18orf54	0.027742783333333337
C18orf63	0.019834312
C19orf12	0.0760486
C19orf18	0.054111400000000004
C19orf25	0.0152672
C19orf38	0.045957899999999996
C19orf44	0.03516388333333333
C19orf47	0.0215293175
C19orf53	0.0847458
C19orf54	0.041801450000000004
C19orf67	0.019010047500000002
C19orf73	0.0426908
C19orf81	0.0280276
C19orf84	0.0595432
C19orf85	0.0464178
C1D	0.02202465
C1GALT1	0.015743174999999998
C1GALT1C1	0.030774863333333333
C1GALT1C1L	0.0210444
C1QA	0.0387844
C1QB	0.04159806666666666
C1QBP	0.024564775
C1QC	0.03956986666666667
C1QL1	0.02639215
C1QL2	0.02116225
C1QL3	0.02714115
C1QL4	0.0241935
C1QTNF2	0.0317047
C1QTNF3	0.01899139
C1QTNF3-AMACR	0.0221821525
C1QTNF4	0.028630750000000003
C1QTNF6	0.05499853333333333
C1QTNF7	0.021442752500000002
C1QTNF7-AS1	0.0285212
C1QTNF8	0.06269835
C1QTNF9B	0.0160428
C1R	0.021820025
C1RL	0.04128024
C1RL-AS1	0.05252713333333334
C1S	0.036033209999999996
C1orf100	0.034111499999999996
C1orf105	0.03565666666666667
C1orf109	0.04570905
C1orf112	0.02358734923076923
C1orf115	0.0413599
C1orf116	0.049887075
C1orf122	0.01440745
C1orf127	0.0329782125
C1orf131	0.04583213333333334
C1orf141	0.04787368
C1orf146	0.01259159
C1orf147	0.0538336
C1orf159	0.0373134
C1orf162	0.043334750000000005
C1orf167	0.0454013
C1orf167-AS1	0.04221395
C1orf174	0.04395946666666667
C1orf185	0.02343775
C1orf198	0.04204838
C1orf21	0.01528285
C1orf21-DT	0.0497967
